Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
1882,3434,0.004207541,0.002591038,0.002732649,0.004615399,0.701525564,0.624170131,-0.126370724,-0.077355434,-0.827896288,-0.750540855,0.00075131,0.021672041,TRUE,0.0212,,,,,,SPO3437,K03442,,Small-conductance mechanosensitive channel MscK (MscK),1,SPO_RS17400,0,
1883,325,0.000528191,0.00024377,0.000390256,0.000339082,1.110488837,0.433745679,0.645527604,-0.676743159,-0.464961233,0.211781925,0.000751345,0.021683556,TRUE,,,,,,,SPO0327,K13593,,"EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant) (EAL) (PDB:2BAS)",1,SPO_RS01665,0,
1884,1689,0.008963319,0.018111981,0.009508708,0.012579601,-1.00948049,-0.067379962,-0.489938411,0.942100528,0.519542079,-0.422558449,0.000751449,0.021695071,TRUE,,,,,,,SPO1688,,,"Acyl-CoA thioesterase PaaI, contains HGG motif (PaaI) (PDB:1PSU)",1,SPO_RS08565,0,
1885,1421,0.038126505,0.049958034,0.03572433,0.047088654,-0.389786351,0.096861892,-0.304157961,0.486648243,0.085628389,-0.401019854,0.000751548,0.021706587,TRUE,0.006,,0.0252,0.0011,,,SPO1417,K17675,,Replicative superfamily II helicase (BRR2) (PDB:2VA8),1,SPO_RS07230,0,
1886,3921,0.011601167,0.008775318,0.008022717,0.009008167,0.40474597,0.535157155,0.365799185,0.130411186,-0.038946784,-0.16935797,0.000754606,0.021718102,TRUE,0.0023,0.0005,0.0038,,,,SPOA0024,K02509,,2-keto-4-pentenoate hydratase (MhpD) (PDB:1SV6),1,SPO_RS19895,1,HYDROXYHEPTA-DIENEDIOATE-HYDROXY-RXN
1887,4202,0.003865149,0.003934522,0.002831376,0.003902056,-0.024638172,0.450265198,-0.013957927,0.47490337,0.010680245,-0.464223125,0.00075645,0.021729618,TRUE,,0.0035,,0.0012,,,SPOA0303,K03497,,"Chromosome segregation protein Spo0J, contains ParB-like nuclease domain (Spo0J) (PDB:1R71)",1,SPO_RS21355,0,
1888,168,0.003481854,0.002431373,0.003719866,0.003571836,0.515262564,-0.095389052,-0.039418333,-0.610651616,-0.554680897,0.055970719,0.000758692,0.021741133,TRUE,,,,,,,SPO0170,K02400,,Flagellar biosynthesis protein FlhA (FlhA) (PDB:6AI0),1,SPO_RS00870,0,
1889,654,0.001578939,0.002323942,0.001781711,0.001646557,-0.55610431,-0.173138633,-0.055392297,0.382965677,0.500712013,0.117746336,0.000759816,0.021752649,TRUE,,,,,,,SPO0655,K07090,,"Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family (TauE) (PUBMED:21183667;22797525)",1,SPO_RS03310,0,
1890,1155,0.007367059,0.004892382,0.009097223,0.006685045,0.591707974,-0.2979561,0.144676525,-0.889664074,-0.447031449,0.442632624,0.000760518,0.021764164,TRUE,0.022,,,0.0009,,,SPO1155,K01523,"Histidine biosynthesis, PRPP => histidine",Phosphoribosyl-ATP pyrophosphohydrolase (HisI2) (PDB:6J22),1,SPO_RS05855,1,HISTPRATPHYD-RXN
1891,416,0.018780372,0.011449786,0.013995478,0.013352032,0.71534604,0.423805162,0.493096963,-0.291540878,-0.222249077,0.069291802,0.000763897,0.021775679,TRUE,,,,,,,SPO0416,K05837,,Peptodoglycan polymerase FtsW/RodA/SpoVE (FtsW) (PDB:6BAR) (PUBMED:30692671),1,SPO_RS02105,0,
1892,2042,0.001736061,0.005858762,0.001338014,0.001161885,-1.721945294,0.375134447,0.580930212,2.097079741,2.302875506,0.205795765,0.0007643,0.021787195,TRUE,,0.0017,0.0003,,,,SPO2040,K18702,,Crotonobetainyl-CoA:carnitine CoA-transferase CaiB and related acyl-CoA transferases (CaiB) (PDB:1P5H),1,SPO_RS10350,0,
1893,3480,0.006019091,0.008307569,0.010987328,0.011503981,-0.455680042,-0.870156568,-0.938867704,-0.414476526,-0.483187661,-0.068711136,0.000765307,0.02179871,TRUE,,,,,,,SPO3482,K04775,,V8-like Glu-specific endopeptidase (eMpr),1,SPO_RS17635,0,
1894,1415,0.053647725,0.020925886,0.021015787,0.019259537,1.33654124,1.33721069,1.461931571,0.00066945,0.125390331,0.124720881,0.000765894,0.021810226,TRUE,,,,,,,SPO1412,,,DNA-adenine methylase (Dam) (PDB:4GOL),1,SPO_RS07205,0,
1895,269,0.062274454,0.04149769,0.073058736,0.065603832,0.585617271,-0.224343495,-0.072115699,-0.809960766,-0.65773297,0.152227796,0.00076942,0.021821741,TRUE,0.013,,,0.0006,,,SPO0271,K00411,Cytochrome bc1 complex respiratory unit,Rieske Fe-S protein (QcrA/PetC) (PDB:5CXM) (PUBMED:27663073),1,SPO_RS01380,7,"RXN-15816, RXN-14107, RXN-18604, 1.10.2.2-RXN, RXN-21454, RXN-15829, RXN-18584"
1896,1739,0.005616602,0.005620661,0.004408693,0.003874699,0.000440797,0.352970144,0.539250578,0.352529348,0.538809781,0.186280433,0.000769456,0.021833257,TRUE,,0.0185,0.0025,0.0103,,,SPO1737,K06911,,"Redox-sensitive bicupin YhaK, pirin superfamily (YhaK) (PDB:1J1L) (PUBMED:18561187)",1,SPO_RS08840,0,
1897,419,0.023373017,0.020847107,0.024827026,0.017839133,0.162017271,-0.088943771,0.387233314,-0.250961042,0.225216043,0.476177085,0.000769905,0.021844772,TRUE,,,0.005,0.016,,,SPO0419,K03570,,Cell shape-determining protein MreC (MreC) (PDB:2J5U),1,SPO_RS02120,0,
1898,1514,0.011749488,0.014170973,0.006683135,0.018275448,-0.254741298,0.819201027,-0.631435966,1.073942325,-0.376694669,-1.450636993,0.000775145,0.021856287,TRUE,,,,,,,SPO1511,,,"ABC-type multidrug transport system, ATPase component (CcmA) (PDB:5DO7)",1,SPO_RS07690,0,
1899,1650,0.001999275,0.002248053,0.002528101,0.001736569,-0.170128238,-0.341374919,0.200459446,-0.17124668,0.370587684,0.541834365,0.000780125,0.021867803,TRUE,,,,,,,SPO1647,K02035,,"ABC-type transport system, periplasmic component (DdpA) (PDB:3RQT)",1,SPO_RS08375,0,
1900,1472,0.001778557,0.001262646,0.001161589,0.001270999,0.491149932,0.611420634,0.482367854,0.120270701,-0.008782078,-0.12905278,0.000780505,0.021879318,TRUE,,,,,,,SPO1469,K00244,"Citrate cycle (TCA cycle, Krebs cycle)","Succinate dehydrogenase/fumarate reductase, flavoprotein subunit (SdhA) (PDB:1KF6)",1,SPO_RS07485,0,
1901,2462,0.002340879,0.002777305,0.002448725,0.00438702,-0.262517792,-0.081471222,-0.914715542,0.181046571,-0.65219775,-0.833244321,0.000781972,0.021890834,TRUE,,,,,,,SPO2465,,,"DNA-binding transcriptional regulator, HxlR family (HxlR) (PDB:1YYV)",1,SPO_RS12520,0,
1902,620,0.002830279,0.001334965,0.001735422,0.002039123,1.080438707,0.700117048,0.468656698,-0.38032166,-0.611782009,-0.231460349,0.000783761,0.021902349,TRUE,,,,,,,SPO0618,,,AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0),1,SPO_RS03120,0,
1903,629,0.037974938,0.026966595,0.04611763,0.031671176,0.489493308,-0.279801391,0.259255371,-0.769294699,-0.230237938,0.539056761,0.00078388,0.021913865,TRUE,,,,,,,SPO0629,K07488,,Transposase and inactivated derivatives (PUBMED:22399070),1,SPO_RS03185,0,
1904,174,0.004917388,0.000916736,0.001598531,0.002519718,2.4055923286956302,1.599904354,0.933942025,-0.805687975,-1.471650304,-0.665962328,0.000783952,0.02192538,TRUE,,,,,,,SPO0176,K02386,,Flagellar basal body P-ring formation protein FlgA (FlgA) (PDB:3VJP),1,SPO_RS00900,0,
1905,311,0.002007161,0.001126809,0.001269929,0.00134774,0.83736095,0.662698756,0.58363559,-0.174662194,-0.25372536,-0.079063166,0.000785564,0.021936895,TRUE,0.0436,0.0488,0.0465,,,,SPO0313,,,"Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family (VOC) (PDB:3OXH) (PUBMED:31710815)",1,SPO_RS01600,0,
1906,1314,0.012419354,0.023084302,0.017272096,0.012095741,-0.885779535,-0.47373917,0.041245031,0.412040365,0.927024567,0.514984202,0.000794785,0.021948411,TRUE,0.0021,,,0.03,,,SPO1314,K01721,,,1,SPO_RS06700,7,"RXN-14726, R310-RXN, R313-RXN, RXN-14725, NITRILE-HYDRATASE-RXN, RXN-7567, RXN-17609"
1907,2136,0.006373775,0.01492945,0.012600126,0.011618611,-1.229029433,-0.977834468,-0.870085779,0.251194965,0.358943654,0.107748689,0.000797588,0.021959926,TRUE,,,,,,,SPO2134,K14083,"Methanogenesis, methylamine/dimethylamine/trimethylamine => methane",Trimethylamine:corrinoid methyltransferase (MttB2),1,SPO_RS10820,0,
1908,998,0.001497107,0.001282695,0.001534208,0.001120498,0.223021259,-0.035254441,0.422251252,-0.2582757,0.199229993,0.457505693,0.000798417,0.021971442,TRUE,,,,,,,SPO0999,K22622,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate","Thiosulfate dehydrogenase TsdA, contains C-terminal cytochrome c domain (TsdA) (PUBMED:32457501)!!!Cytochrome c2 (Cyc7) (PDB:1YEA)",1,SPO_RS05030,0,
1909,3713,0.025517743,0.019550173,0.03275706,0.023886147,0.382790662,-0.359147083,0.092608834,-0.741937745,-0.290181828,0.451755917,0.000800808,0.021982957,TRUE,,0.0289,,0.0005,,,SPO3712,K00133,"Threonine biosynthesis, aspartate => homoserine => threonine",Aspartate-semialdehyde dehydrogenase (Asd) (PDB:1BRM),1,SPO_RS18830,1,ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
1910,1384,0.009348493,0.006181579,0.006285534,0.0093219,0.596782399,0.577758089,0.010003141,-0.01902431,-0.586779258,-0.567754948,0.000803519,0.021994473,TRUE,,,,,,,SPO1381,,,Uncharacterized membrane protein,1,SPO_RS07050,0,
1911,1521,0.038589127,0.039489074,0.019410193,0.054315105,-0.075790206,0.947159663,-0.539400017,1.022949868,-0.463609811,-1.486559679,0.000803636,0.022005988,TRUE,,0.0267,,0.0122,,,SPO1518,K03518,,"Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family (CutS) (PDB:1FFU) (PUBMED:21175741)",1,SPO_RS07725,0,
1912,824,0.009192174,0.007089956,0.008076043,0.00940638,0.374592857,0.186159569,-0.033050209,-0.188433288,-0.407643066,-0.219209778,0.000804475,0.022017503,TRUE,0.003,,,,,,SPO0825,K01999,,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",1,SPO_RS04160,0,
1913,2478,0.002525336,0.00196205,0.001479239,0.001631422,0.370507336,0.772462296,0.636065345,0.40195496,0.26555801,-0.136396951,0.000804737,0.022029019,TRUE,,,,,,,SPO2481,K15268,,Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20),1,SPO_RS12600,0,
1914,1447,0.005894348,0.003392105,0.002995468,0.003612946,0.794995309,0.975112921,0.71649861,0.180117612,-0.0784967,-0.258614311,0.000808212,0.022040534,TRUE,0.0247,0.0176,,,,,SPO1444,,,,1,SPO_RS07360,0,
1915,2480,0.006586908,0.005394927,0.004376243,0.005017349,0.289466579,0.59041481,0.392034768,0.300948231,0.102568189,-0.198380042,0.000814447,0.02205205,TRUE,,,0.0195,,,,SPO2483,K09001,,"1,6-Anhydro-N-acetylmuramate kinase (AnmK) (PDB:3CQY) (PUBMED:15901686)",1,SPO_RS12610,1,RXN0-4621
1916,2139,0.023294151,0.01554075,0.023644182,0.03227971,0.587657484,-0.018146749,-0.46364809,-0.605804233,-1.051305574,-0.445501341,0.000815772,0.022063565,TRUE,,,,,,,SPO2137,,,,1,SPO_RS10835,0,
1917,2351,0.008529111,0.006132562,0.008106914,0.00539143,0.474866749,0.076287044,0.665056964,-0.398579705,0.190190215,0.58876992,0.000816587,0.022075081,TRUE,0.0086,,0.0019,0.0132,,,SPO2348,K00303,,Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS11915,0,
1918,3317,0.037187537,0.024722644,0.024809893,0.029955719,0.594244668,0.584564287,0.314727408,-0.00968038,-0.27951726,-0.269836879,0.000817314,0.022086596,TRUE,0.0011,0.0011,0.0221,,,,SPO3320,,,,1,SPO_RS16815,0,
1919,1176,0.005772836,0.003521604,0.003518822,0.00371532,0.719697664,0.722066802,0.638423192,0.002369138,-0.081274472,-0.08364361,0.000820954,0.022098111,TRUE,0.0065,0.0394,0.0078,,,,SPO1176,K03651,,"3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)",1,SPO_RS05960,0,
1920,3382,0.0130671,0.017254827,0.022430405,0.01466825,-0.404848664,-0.785179598,-0.174528434,-0.380330934,0.23032023,0.610651164,0.00082114,0.022109627,TRUE,,0.0165,,,,,SPO3385,K07270,,"Glycosyltransferase involved in LPS biosynthesis, GR25 family",1,SPO_RS17145,0,
1921,2920,0.02026097,0.038751166,0.048059286,0.039999905,-0.950983132,-1.262451257,-1.001586362,-0.311468126,-0.050603231,0.260864895,0.00082165,0.022121142,TRUE,0.0059,0.0005,0.0041,,,,SPO2924,,,,1,SPO_RS14830,0,
1922,1359,0.007156102,0.008765006,0.005848602,0.008081233,-0.298277538,0.287536599,-0.179650328,0.585814137,0.118627209,-0.467186928,0.000821722,0.022132658,TRUE,,,,,,,SPO1357,K03312,,Na+/glutamate symporter (GltS),1,SPO_RS06920,1,TRANS-RXN2DNV-145
1923,3092,0.010715701,0.008635069,0.008376736,0.013780906,0.308074391,0.35271006,-0.362154905,0.04463567,-0.670229296,-0.714864965,0.000822463,0.022144173,TRUE,,,,,,,SPO3096,,,"Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family (YifB)",1,SPO_RS15690,0,
1924,1895,0.07871459,0.072865882,0.067752952,0.086216364,0.112373026,0.217317785,-0.130983353,0.104944759,-0.243356379,-0.348301138,0.000822662,0.022155689,TRUE,,0.023,,,,,SPO1893,K08300,,Ribonuclease G or E (CafA) (PDB:1SLJ),1,SPO_RS09620,0,
1925,2660,0.000788765,0.000680419,0.000622187,0.00051912,0.21163015,0.341666211,0.606322421,0.130036062,0.394692272,0.26465621,0.000823471,0.022167204,TRUE,,,,,,,SPO2664,K02028,,"ABC-type polar amino acid transport system, ATPase component (GlnQ) (PDB:4YMS)",1,SPO_RS13515,0,
1926,4250,0.001553824,0.00169566,0.001351084,0.001062233,-0.130228918,0.202464656,0.544497596,0.332693573,0.674726513,0.34203294,0.000824865,0.022178719,TRUE,,,,,,,SPOA0353,K09472,"GABA biosynthesis, prokaryotes, putrescine => GABA",Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S),1,SPO_RS21620,0,
1927,59,0.037022705,0.049888354,0.054973078,0.040679119,-0.430519707,-0.568946494,-0.137538345,-0.138426788,0.292981362,0.431408149,0.000824953,0.022190235,TRUE,0.0088,0.0013,,,,,SPO0059,K00620,"Ornithine biosynthesis, glutamate => ornithine",Glutamate N-acetyltransferase (ornithine transacetylase) (ArgJ) (PDB:1VRA),1,SPO_RS00300,3,"N-ACETYLTRANSFER-RXN, RXN0-6948, GLUTAMATE-N-ACETYLTRANSFERASE-RXN"
1928,3472,0.015646056,0.008363059,0.006901458,0.011834786,0.905507526,1.196385707,0.415158479,0.290878182,-0.490349046,-0.781227228,0.00082866,0.02220175,TRUE,0.0026,0.0009,,,,,SPO3474,K02054,,"ABC-type spermidine/putrescine transport system, permease component I (PotB)",1,SPO_RS17595,0,
1929,1780,0.003124627,0.001726585,0.001642602,0.002084788,0.879291079,0.926871814,0.584131247,0.047580734,-0.295159833,-0.342740567,0.000831288,0.022213266,TRUE,,,,,,,SPO1778,,,,1,SPO_RS09045,0,
1930,1015,0.00501281,0.003975439,0.003335116,0.002887196,0.329262156,0.584725292,0.795074419,0.255463136,0.465812263,0.210349127,0.000832577,0.022224781,TRUE,,0.0065,0.0019,,,,SPO1016,,,,1,SPO_RS05115,0,
1931,297,0.01463986,0.005387025,0.005483941,0.01027755,1.426113476,1.414390358,0.501564187,-0.011723118,-0.924549288,-0.91282617,0.000833973,0.022236297,TRUE,,,,,,,SPO0299,,,"Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)",1,SPO_RS01520,0,
1932,1577,0.00338823,0.002657585,0.002831043,0.002484487,0.353062253,0.260234697,0.447450498,-0.092827556,0.094388245,0.187215801,0.000835132,0.022247812,TRUE,,,,,,,SPO1574,K22083,,Glutamate synthase domain 2 (GltB2) (PDB:1EA0),1,SPO_RS08010,0,
1933,3396,0.0017789,0.001337193,0.000984918,0.001373717,0.406481252,0.85246078,0.366845783,0.445979528,-0.039635469,-0.485614997,0.000844096,0.022259327,TRUE,,,,,,,SPO3399,K00344,,NADPH:quinone reductase or related Zn-dependent oxidoreductase (Qor) (PDB:2VCY),1,SPO_RS17210,0,
1934,4297,0.002804067,0.00390421,0.002352724,0.002888038,-0.474575636,0.255398294,-0.041444634,0.72997393,0.433131003,-0.296842927,0.000844605,0.022270843,TRUE,0.0241,,,0.0064,,,SPOA0400,K09022,,"Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family (RidA) (PDB:1J7H) (PUBMED:22094463;32205462)",1,SPO_RS21860,0,
1935,3114,0.003267946,0.002622455,0.004162902,0.004683807,0.319661075,-0.346084433,-0.522690738,-0.665745508,-0.842351813,-0.176606305,0.000846348,0.022282358,TRUE,,,,,,,SPO3118,,,"Uncharacterized conserved protein YjiS, DUF1127 family (YjiS)",1,SPO_RS15800,0,
1936,634,0.004054938,0.002906421,0.003064601,0.00315922,0.48103884,0.403619616,0.362257439,-0.077419223,-0.118781401,-0.041362178,0.000847941,0.022293874,TRUE,0.0007,0.0018,0.0032,,,,SPO0635,K00315,,Glycine cleavage system protein T (aminomethyltransferase) (GcvT) (PDB:2GAH) (PUBMED:25433025;25505271)!!!Glycine/D-amino acid oxidase (deaminating) (DadA) (PDB:3AWI),1,SPO_RS03215,0,
1937,3677,0.003937555,0.002158117,0.0029153,0.003151252,0.867539381,0.437905715,0.329511959,-0.429633666,-0.538027422,-0.108393756,0.00084907,0.022305389,TRUE,,,,,,,SPO3676,K01438,"Ornithine biosynthesis, glutamate => ornithine",Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2),1,SPO_RS18650,2,"ACETYLORNDEACET-RXN, RXN-7933"
1938,1293,0.041280427,0.027022605,0.032264018,0.039077661,0.612102245,0.356120593,0.084083878,-0.255981652,-0.528018367,-0.272036715,0.000849525,0.022316905,TRUE,0.0014,0.0176,,,,,SPO1292,K03821,,Poly-beta-hydroxybutyrate synthase (PhaC) (PDB:5XAV),1,SPO_RS06580,1,RXN1-42
1939,996,0.001544379,0.001217792,0.001076882,0.000974386,0.342811281,0.523278053,0.664030078,0.180466772,0.321218797,0.140752026,0.000850579,0.02232842,TRUE,,0.0153,0.0028,,,,SPO0997,K17224,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate","2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family (UshA) (PDB:1HO5)",1,SPO_RS05020,2,"RXN-18797, RXN-11952"
1940,3538,0.007709497,0.006635276,0.009741631,0.009061726,0.215987772,-0.336643853,-0.231906089,-0.552631624,-0.447893861,0.104737764,0.000851324,0.022339936,TRUE,,0.0172,,0.0008,,,SPO3539,K04518,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",Prephenate dehydratase (PheA2) (PDB:1PHZ),1,SPO_RS17930,1,PREPHENATEDEHYDRAT-RXN
1941,1526,0.003890958,0.007483205,0.003258266,0.007284035,-0.927520584,0.267015058,-0.902055765,1.194535641,0.025464818,-1.169070823,0.000851474,0.022351451,TRUE,,,,,,,SPO1523,K05555,"Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide","Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II (GloB) (PDB:1QH3) (PUBMED:25670698)",1,SPO_RS07750,0,
1942,1695,0.015159333,0.008954482,0.01660001,0.0131469,0.757433368,-0.128501359,0.20618545,-0.885934727,-0.551247918,0.334686809,0.000851929,0.022362966,TRUE,0.004,,,0.0047,,,SPO1694,,,"ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase (RfaE) (PDB:5X9Q)",1,SPO_RS22850,0,
1943,3875,0.009718717,0.007316419,0.007484494,0.010024645,0.407850535,0.376752786,-0.046081285,-0.031097749,-0.45393182,-0.422834071,0.000860431,0.022374482,TRUE,0.0075,0.0111,,,,,SPO3873,K16898,,3-5 helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V) (RecB) (PDB:3U44) (PUBMED:29901759;30601118),1,SPO_RS19655,0,
1944,3085,0.008557635,0.011245973,0.011150436,0.012122149,-0.394456244,-0.38213068,-0.502798907,0.012325564,-0.108342663,-0.120668227,0.000860612,0.022385997,TRUE,,,,,,,SPO3089,K02282,,"Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain (CpaE) (PDB:4LDA)",1,SPO_RS15655,0,
1945,1333,0.057525275,0.07366793,0.050331299,0.050579991,-0.356490608,0.200293263,0.184735471,0.556783871,0.541226079,-0.015557792,0.000861727,0.022397513,TRUE,0.0177,,,0.0012,,,SPO1333,K04771,,"Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)",1,SPO_RS06795,0,
1946,2728,0.018516027,0.008591793,0.012044314,0.014935412,1.105817906,0.624137133,0.314661493,-0.481680773,-0.791156413,-0.30947564,0.00086323,0.022409028,TRUE,0.0007,0.009,,,,,SPO2734,K01154,,Restriction endonuclease S subunit (HsdS) (PDB:1YDX),1,SPO_RS13885,0,
1947,3027,0.018408642,0.012461589,0.013221936,0.016666824,0.558948827,0.47468649,0.140558095,-0.084262337,-0.418390732,-0.334128395,0.000863828,0.022420544,TRUE,0.0015,0.0034,,,,,SPO3030,,,"ABC-type multidrug transport system, ATPase and permease component (MdlB) (PDB:2HYD)",1,SPO_RS15360,0,
1948,3109,0.02057374,0.021464989,0.024707988,0.034192226,-0.0632194,-0.2704333,-0.742425752,-0.207213901,-0.679206352,-0.471992451,0.000864934,0.022432059,TRUE,,,0.0152,,,,SPO3113,K07107,,Acyl-CoA thioesterase FadM (FadM) (PDB:2FUJ),1,SPO_RS15775,0,
1949,291,0.012042928,0.007534887,0.006774607,0.009139596,0.673294282,0.827275954,0.393423238,0.153981672,-0.279871043,-0.433852715,0.00086709,0.022443574,TRUE,0.002,0.0008,0.0219,,,,SPO0293,,,Multidrug efflux pump subunit AcrB (AcrB) (PDB:1IWG),1,SPO_RS01490,0,
1950,1119,0.012677821,0.008090991,0.007813115,0.010033641,0.643244448,0.694666154,0.335716756,0.051421706,-0.307527692,-0.358949398,0.000869826,0.02245509,TRUE,,,,,,,SPO1118,,,Chromosomal replication initiation ATPase DnaA (DnaA) (PDB:1L8Q),1,SPO_RS05675,0,
1951,2674,0.026335933,0.057413204,0.043953074,0.056934083,-1.148670128,-0.755865743,-1.139122798,0.392804385,0.00954733,-0.383257055,0.000870552,0.022466605,TRUE,,,,,,,SPO2678,,,,1,SPO_RS13585,0,
1952,874,0.011395589,0.008739553,0.007226041,0.007910313,0.380706212,0.653975817,0.525315958,0.273269605,0.144609745,-0.12865986,0.000870574,0.022478121,TRUE,0.0094,0.0007,0.002,,,,SPO0875,K00134,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase (GapA) (PDB:3ZDF),1,SPO_RS04410,0,
1953,1924,0.021292294,0.016332179,0.014256659,0.018388721,0.380690531,0.57658694,0.207919438,0.195896409,-0.172771094,-0.368667503,0.000870944,0.022489636,TRUE,0.0057,0.0007,,,,,SPO1923,,,Ser-tRNA(Ala) deacylase AlaX (editing enzyme) (AlaX) (PDB:2E1B),1,SPO_RS09760,0,
1954,888,0.02506437,0.052539927,0.036298741,0.059817624,-1.088603696,-0.557691934,-1.276424931,0.530911762,-0.187821235,-0.718732997,0.000871505,0.022501152,TRUE,0.0044,,0.0011,0.0369,,,SPO0888,K03824,,Predicted N-acetyltransferase YhbS (yhbS) (PDB:4ZBG),1,SPO_RS04475,0,
1955,2880,0.003067088,0.002547913,0.003271467,0.001658772,0.26334643,-0.091264371,0.886081316,-0.354610801,0.622734886,0.977345687,0.000872388,0.022512667,TRUE,,,,,,,SPO2884,,,"Uncharacterized conserved protein, DUF302 family (PDB:1J3M)",1,SPO_RS14635,0,
1956,1877,0.027150285,0.047480111,0.037194296,0.038860316,-0.80931121,-0.450662347,-0.520120149,0.358648863,0.289191061,-0.069457802,0.000873621,0.022524182,TRUE,0.0006,0.0284,0.0133,0.0146,,,SPO1875,K01776,,Glutamate racemase (MurI) (PDB:1B73),1,SPO_RS09530,1,GLUTRACE-RXN
1957,167,0.002585426,0.001160824,0.001656015,0.001757133,1.170635747,0.653395686,0.555294881,-0.517240061,-0.615340866,-0.098100805,0.000873951,0.022535698,TRUE,,,,,,,SPO0169,,,Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain) (MltE) (PDB:153L),1,SPO_RS00865,1,RXN0-5190
